Elspot volumes in {0},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elspot volumes in MWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hours,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
03-04-2018,20 - 21,"51351,3","5826,0","1887,2","5031,7","8506,3","3360,1","1773,1","2274,0","3296,4","2371,1","4828,1","1448,0","3930,2","2027,7","5326,7","11429,7","10792,1","4212,7","709,3","7551,6","6337,2","0,0","0,0","2607,3","2739,7","2107,1","1127,3","1055,4","1245,7","943,0","944,4","1915,2","716,9"
03-04-2018,21 - 22,"49511,8","5795,7","1724,1","5014,1","8168,0","3442,6","1576,7","2263,5","3159,9","2368,8","4017,0","1451,1","3829,1","1979,8","5097,6","11050,7","10671,2","4051,3","713,4","7649,3","6364,4","0,0","0,0","1800,8","2885,3","1576,6","1305,2","985,8","1247,2","839,6","627,1","1767,5","651,0"
03-04-2018,22 - 23,"46597,4","5672,9","1657,2","4881,0","6932,1","3370,1","1419,9","2243,6","3076,8","2327,1","3061,2","1415,5","3107,3","1870,2","4168,2","10335,9","10582,0","3489,0","667,5","7732,4","6564,6","0,0","0,0","1608,4","3579,7","1448,9","1781,6","903,5","1247,1","743,0","536,1","1130,7","790,9"
03-04-2018,23 - 00,"43521,3","5150,9","1280,9","4715,4","6091,2","3296,0","1246,0","2197,4","2931,1","2268,3","2444,4","1366,2","2289,0","1794,9","3604,8","9750,9","10493,3","2982,4","668,6","7259,7","6267,9","0,0","0,0","1461,5","3890,6","1277,7","1843,5","861,9","1246,8","690,0","535,8","1099,5","1338,8"
04-04-2018,00 - 01,"41266,1","4617,5","1100,5","4394,8","6044,3","3218,2","1143,4","2154,7","3006,6","2137,1","2412,4","1347,3","1751,5","1852,4","2935,4","9224,6","9920,1","2685,1","968,3","7104,1","6144,0","0,0","0,0","1432,4","3240,4","1102,0","1736,0","802,1","1229,5","632,6","685,0","987,4","1374,9"
04-04-2018,01 - 02,"40361,7","4496,5","1056,3","4299,1","5729,0","3150,6","1125,8","2122,2","2937,2","2086,1","2251,2","1357,1","1686,4","1837,1","2863,3","9022,7","9901,2","2597,7","943,3","7004,5","6101,3","0,0","0,0","1352,5","3129,5","1048,2","1611,2","784,0","1227,3","616,2","683,6","971,0","1498,9"
04-04-2018,02 - 03,"40152,6","4438,1","1060,7","4307,5","5747,8","3140,6","1125,6","2117,8","2967,9","2074,6","2262,1","1347,3","1682,9","1818,8","2811,4","8958,5","9897,1","2560,7","928,5","7027,8","6084,7","0,0","0,0","1331,8","3080,8","1063,1","1562,1","774,7","1229,4","610,0","682,2","963,7","1411,8"
04-04-2018,03 - 04,"40280,5","4419,0","1057,6","4325,0","5820,2","3150,5","1125,9","2113,1","2990,4","2062,1","2298,2","1345,0","1706,5","1811,1","2848,4","8953,9","9900,1","2535,9","942,2","7194,1","6086,5","0,0","0,0","1389,8","3113,8","1067,2","1509,2","793,4","1231,5","626,0","683,3","976,5","1448,8"
04-04-2018,04 - 05,"40975,9","4494,7","1104,5","4383,2","5797,2","3161,6","1123,2","2129,8","2976,5","2071,1","2329,7","1359,2","2121,5","1831,9","3134,6","9003,2","9943,9","2532,1","961,6","7593,8","6079,7","0,0","0,0","1367,7","3103,7","1077,6","1547,6","832,7","1237,6","669,2","685,0","1027,4","1388,9"
04-04-2018,05 - 06,"43096,6","4726,1","1239,4","4579,0","6049,5","3234,9","1226,9","2158,7","3072,9","2157,2","2729,4","1394,0","2808,1","1862,9","4021,0","9353,2","10021,1","2661,7","998,8","8430,6","5758,4","0,0","0,0","1434,5","3187,5","1129,3","1638,3","907,7","1242,6","775,4","686,2","1188,7","1313,8"
04-04-2018,06 - 07,"47729,3","5387,3","1375,1","4951,3","7419,3","3395,6","1495,9","2206,9","3158,3","2265,2","3797,4","1458,2","3497,9","1862,7","5233,7","10274,9","10075,1","3381,5","849,5","8647,0","5739,8","0,0","0,0","1717,2","2981,0","1479,8","1829,8","1021,9","1248,5","889,3","1206,3","1354,7","385,9"
04-04-2018,07 - 08,"51514,6","6175,1","1763,6","5262,9","8197,2","3456,2","1863,6","2328,1","3326,7","2384,6","4744,8","1488,4","3954,2","1962,4","5808,6","11163,7","10278,1","3932,3","898,5","8627,7","6103,1","0,0","0,0","2025,7","2893,2","1674,5","1505,4","1105,5","1247,2","1006,7","1398,2","1891,5","502,9"
04-04-2018,08 - 09,"52438,4","6209,7","1780,4","5340,4","8287,2","3495,2","2052,9","2372,1","3333,5","2426,5","4898,6","1512,7","4019,7","2087,1","6187,0","11343,8","10363,3","4037,2","877,2","8619,9","6214,7","0,0","0,0","2335,8","2886,0","1730,2","1357,2","1130,1","1243,6","1061,8","1397,6","1810,3","613,9"
04-04-2018,09 - 10,"52011,6","6061,4","1784,6","5277,1","8250,3","3518,5","1873,3","2355,8","3318,1","2393,7","4863,1","1513,1","3967,1","2082,7","6104,3","11290,0","10316,5","4062,2","840,8","8441,8","6107,1","0,0","0,0","2041,3","2809,8","1753,4","1501,3","1127,3","1238,4","1059,1","1396,7","2035,1","641,1"
04-04-2018,10 - 11,"51516,2","5918,8","1764,6","5213,4","8165,3","3545,0","1814,5","2325,2","3247,1","2367,6","4672,8","1502,2","3939,7","2028,3","5999,4","11216,2","10180,0","4063,9","802,7","8328,3","6038,9","0,0","0,0","2027,3","2840,7","1769,9","1831,0","1110,7","1244,1","1042,5","1396,0","2011,4","533,9"
04-04-2018,11 - 12,"50793,6","5855,9","1744,6","5149,8","8047,7","3484,2","1811,8","2293,9","3246,7","2340,4","4266,7","1505,0","3943,3","2005,9","5914,2","11126,3","10156,6","4032,0","775,3","8189,4","5853,0","0,0","0,0","1934,2","3001,8","1703,6","1802,5","1087,1","1259,0","1013,9","1395,8","1981,7","484,3"
04-04-2018,12 - 13,"50042,1","5689,8","1695,7","5073,9","7371,8","3458,2","1708,2","2272,8","3180,7","2313,8","4085,8","1500,6","3909,5","2009,1","5721,6","10978,5","10149,9","3955,9","757,3","8027,3","5851,0","0,0","0,0","1815,7","3696,0","1636,1","1707,9","1092,6","1269,5","1034,0","1305,0","1988,2","436,6"
04-04-2018,13 - 14,"49248,5","5524,4","1735,7","5079,7","7323,3","3396,8","1646,8","2249,6","3137,8","2298,0","3781,6","1488,2","3898,7","1906,2","5506,9","10755,6","10137,4","3928,8","732,7","7880,3","5715,2","0,0","0,0","1796,0","3719,6","1614,0","1696,8","1070,3","1284,4","1024,3","1301,4","1968,7","362,6"
04-04-2018,14 - 15,"48525,6","5428,6","1624,2","5015,5","7289,5","3399,0","1649,0","2240,2","3094,4","2284,6","3258,7","1484,6","3833,6","1967,5","5421,3","10588,0","10107,4","3896,1","707,8","7815,1","5953,8","0,0","0,0","1775,9","3665,2","1590,0","1676,7","1052,1","1295,4","1009,1","1300,3","1958,9","627,9"
04-04-2018,15 - 16,"48192,9","5365,2","1590,3","4983,1","7291,8","3437,9","1687,9","2224,1","3082,1","2285,5","3165,6","1481,5","3839,5","1977,5","5321,5","10491,3","10083,9","3886,3","683,8","7675,5","5950,0","0,0","0,0","1801,8","3614,4","1558,0","1686,7","1027,4","1305,8","995,6","1207,5","1928,0","607,9"
04-04-2018,16 - 17,"48009,1","5334,9","1626,1","4968,7","7366,8","3439,8","1689,8","2211,7","3077,2","2283,1","3213,0","1473,2","3859,1","1975,3","5258,6","10405,6","10098,3","3843,9","654,7","7616,6","5872,7","0,0","0,0","1876,8","3591,2","1544,1","1681,6","1001,5","1315,1","963,4","1203,4","1905,5","336,5"
04-04-2018,17 - 18,"48246,6","5345,1","1628,0","4952,0","7717,9","3440,3","1628,9","2201,2","3070,1","2284,1","3358,8","1462,4","3875,4","1919,8","5103,1","10460,4","10122,4","3868,2","648,2","7580,9","5982,0","0,0","0,0","2111,5","3472,5","1621,3","1639,2","996,1","1325,8","967,3","1203,9","1900,7","335,1"
04-04-2018,18 - 19,"48674,0","5408,6","1700,9","4989,9","8005,8","3438,2","1641,5","2226,5","3083,6","2301,1","3707,0","1445,8","3891,6","1941,3","5108,1","10511,7","10113,0","3874,8","654,2","7782,6","6187,8","0,0","0,0","2133,3","2842,1","1634,2","1674,0","993,3","1336,0","944,5","1204,3","1879,0","354,9"
04-04-2018,19 - 20,"49055,8","5561,3","1735,6","5064,1","8266,7","3455,6","1654,6","2240,0","3088,2","2325,2","3831,7","1449,1","3932,2","1963,4","5034,3","10708,1","10127,9","3943,2","670,1","7733,9","6288,6","0,0","0,0","2039,5","2720,3","1573,0","1705,4","1015,6","1345,4","977,8","1205,0","1934,8","378,6"
04-04-2018,20 - 21,"48801,3","5599,6","1771,6","4986,8","8326,6","3444,9","1588,5","2245,0","3047,5","2326,9","4229,3","1441,4","3912,0","1991,6","4855,0","10763,3","10129,5","3965,4","705,8","7453,3","6443,0","0,0","0,0","2269,4","2428,1","1552,8","1182,5","1005,4","1346,6","927,4","1197,6","1896,3","705,9"
04-04-2018,21 - 22,"47109,6","5495,0","1679,1","4850,2","7918,2","3421,3","1545,1","2222,6","3005,2","2314,4","3673,2","1425,5","3823,1","2002,5","4461,3","10516,6","9991,5","3760,9","742,9","7323,6","6431,3","0,0","0,0","1732,8","2430,9","1429,0","1245,8","920,5","1325,7","819,6","957,5","1746,2","749,9"
04-04-2018,22 - 23,"43975,4","5277,3","1585,0","4657,7","6471,8","3356,7","1306,7","2189,1","2927,9","2251,9","2959,1","1387,5","3325,9","1893,2","3852,5","9803,4","9881,1","2972,3","760,3","7299,9","6448,8","0,0","0,0","1522,5","2699,5","1327,3","1677,3","850,6","1311,0","731,5","777,5","1529,7","1066,2"
04-04-2018,23 - 00,"41291,2","4742,4","1291,8","4482,0","6139,7","3264,7","1214,7","2157,5","2728,9","2161,2","2532,1","1345,7","2184,8","1823,9","3137,8","9228,1","9736,3","2643,6","849,9","6906,8","6248,0","0,0","0,0","1400,4","3054,4","1209,6","1489,6","784,9","1296,2","665,3","674,7","1018,9","1256,1"
05-04-2018,00 - 01,"40115,9","4481,3","1103,9","4413,8","5936,3","3186,6","1234,2","2093,5","2864,8","2150,1","2080,3","1280,9","1725,2","1878,9","2494,4","8990,0","9795,2","2575,7","977,6","6605,2","5936,6","0,0","0,0","1380,8","3122,5","1077,8","1684,1","741,3","1326,5","639,9","603,3","965,0","1575,9"
05-04-2018,01 - 02,"39288,1","4350,5","1103,7","4330,3","5604,5","3136,9","1223,5","2071,8","2821,9","2098,3","1986,7","1285,7","1689,4","1890,7","2384,9","8802,5","9755,0","2481,9","1012,1","6516,0","5856,3","0,0","0,0","1316,8","2998,8","1005,0","1667,0","731,8","1324,5","624,1","600,7","942,6","1555,9"
05-04-2018,02 - 03,"39132,5","4290,3","1103,4","4333,5","5558,3","3138,3","1205,0","2057,7","2818,5","2088,9","1978,9","1273,9","1677,3","1901,7","2272,2","8752,6","9777,8","2391,3","1021,3","6557,7","5796,3","0,0","0,0","1354,5","3051,0","990,8","1652,3","737,0","1348,6","618,3","600,7","934,3","1559,2"
05-04-2018,03 - 04,"39516,8","4283,4","1102,3","4370,1","5706,8","3150,4","1217,2","2059,6","2844,1","2094,2","2030,0","1274,5","1691,5","1919,7","2313,8","8770,5","9804,8","2393,7","1037,9","6721,2","5807,1","0,0","0,0","1459,1","3207,3","1019,8","1651,6","748,5","1365,6","631,4","601,5","952,3","1466,9"
05-04-2018,04 - 05,"40411,4","4332,9","1109,5","4430,5","5623,2","3172,3","1197,8","2072,2","2829,8","2100,4","2030,1","1287,0","2516,7","1958,3","2609,3","8943,9","9861,1","2452,1","1067,9","7146,0","5756,2","0,0","0,0","1474,2","3289,4","1041,4","1635,2","788,7","1379,0","671,4","599,8","1020,6","1386,9"
05-04-2018,05 - 06,"42500,9","4493,0","1257,1","4581,2","6374,3","3245,5","1325,1","2102,9","2938,2","2181,2","2463,1","1323,2","2715,2","2016,2","3330,9","9257,2","9937,4","2654,5","1094,4","7850,1","5536,3","0,0","0,0","1659,6","3386,2","1136,3","1648,2","874,6","1442,6","774,6","650,1","1198,8","1249,8"
05-04-2018,06 - 07,"46504,0","5179,9","1386,5","4858,0","7655,1","3362,3","1533,8","2144,6","3026,0","2295,7","3778,5","1389,3","3245,7","2035,2","4589,0","10138,2","9917,1","3050,8","774,7","8267,9","5330,1","0,0","0,0","1991,0","3477,7","1439,9","1709,8","992,5","1537,2","891,1","921,5","1369,2","522,9"
05-04-2018,07 - 08,"51125,2","6043,8","1871,1","5165,3","8057,1","3515,2","1973,0","2255,6","3275,4","2420,8","4719,2","1441,6","3808,8","2155,9","5355,9","11140,0","9935,3","4064,2","772,6","8307,9","5735,6","0,0","0,0","2318,2","3674,9","1685,9","1787,4","1075,0","1562,7","1009,5","1207,1","1637,1","499,9"
05-04-2018,08 - 09,"52019,9","6156,0","1862,8","5264,4","8094,9","3585,6","2027,9","2296,6","3287,2","2450,8","4982,5","1445,0","3825,4","2211,8","5499,8","11336,2","10058,6","4193,1","778,6","8290,4","5876,2","0,0","0,0","2411,4","3752,1","1720,4","1899,2","1103,3","1564,7","1067,0","1203,8","1566,6","384,9"
05-04-2018,09 - 10,"51677,8","6045,0","1867,6","5158,1","8092,5","3545,9","2019,8","2289,6","3289,3","2433,1","4982,1","1447,3","3801,4","2304,6","5470,0","11204,4","10047,8","4168,1","785,1","8135,0","5818,9","0,0","0,0","2375,3","3652,0","1710,4","1849,3","1097,0","1567,0","1072,8","1202,5","1933,6","474,9"
05-04-2018,10 - 11,"51232,8","5860,3","1855,9","5031,2","8026,4","3532,1","2008,0","2265,8","3276,6","2419,7","4884,7","1444,0","3787,7","2313,3","5394,5","11143,0","10011,5","4138,9","791,6","8109,9","5715,8","0,0","0,0","2370,9","3631,1","1693,2","1787,8","1088,3","1568,0","1058,6","1203,2","1997,5","523,9"
05-04-2018,11 - 12,"50526,6","5741,9","1811,7","4930,0","7782,2","3486,5","1891,5","2236,1","3245,5","2387,5","4809,8","1423,0","3784,0","2269,0","5294,7","11045,4","9941,0","4108,1","787,8","8125,0","5728,8","0,0","0,0","2248,0","3565,8","1623,8","1803,8","1064,8","1571,5","1020,8","1203,1","1984,9","473,6"
05-04-2018,12 - 13,"49554,7","5648,5","1781,4","4877,8","7257,8","3459,4","1808,3","2204,9","3181,2","2363,5","4509,9","1412,7","3779,4","2219,1","5130,2","10866,2","10014,1","3993,8","807,4","7997,6","5621,9","0,0","0,0","2075,1","3827,0","1568,0","1786,1","1064,9","1575,8","1039,3","1203,2","1994,8","501,9"
05-04-2018,13 - 14,"48809,3","5516,4","1767,6","4835,4","7033,5","3447,0","1730,6","2176,6","3165,3","2342,4","4147,6","1413,1","3757,6","2196,9","5062,3","10661,4","10073,0","3904,0","830,5","7923,3","5488,2","0,0","0,0","1951,5","3868,0","1545,7","1781,1","1044,4","1581,8","1027,8","1205,7","1974,2","467,3"
05-04-2018,14 - 15,"47956,5","5441,4","1758,4","4756,7","6724,7","3431,7","1676,1","2173,6","3131,3","2331,2","3903,2","1410,7","3592,1","2175,9","4983,4","10482,0","10019,3","3815,1","858,5","7891,5","5651,0","0,0","0,0","1677,7","3769,5","1503,1","1793,3","1025,6","1584,4","997,7","1117,2","1970,6","522,1"
05-04-2018,15 - 16,"47817,5","5436,4","1655,7","4707,9","6675,9","3424,5","1683,3","2162,5","3121,9","2328,7","3873,1","1415,2","3589,9","2216,4","4976,8","10481,7","10012,9","3798,3","881,6","7822,6","5687,9","0,0","0,0","1702,0","3782,3","1465,4","1767,1","1006,6","1587,2","980,0","1028,0","1938,3","562,9"
05-04-2018,16 - 17,"47612,8","5428,6","1642,1","4672,7","6640,7","3408,6","1684,7","2149,7","3117,6","2329,9","3918,7","1409,7","3596,5","2200,7","4997,2","10395,3","9989,2","3715,2","903,8","7783,3","5349,6","0,0","0,0","1795,9","3867,8","1458,2","1768,3","990,6","1591,2","956,0","1027,8","1897,6","496,8"
05-04-2018,17 - 18,"47896,5","5478,4","1650,6","4675,5","6643,5","3394,4","1663,2","2144,7","3116,5","2325,4","3941,4","1417,2","3602,7","2198,2","5019,9","10446,9","10002,2","3709,7","943,0","7826,5","5361,9","0,0","0,0","1886,9","3973,4","1544,9","1840,4","977,6","1596,6","953,1","1028,5","1894,8","490,4"
05-04-2018,18 - 19,"47941,5","5520,5","1650,5","4685,4","6653,4","3410,3","1685,0","2162,7","3081,4","2335,1","3972,6","1446,1","3610,6","2146,7","4852,1","10388,6","10014,6","3595,2","978,2","7827,3","5333,4","0,0","0,0","2047,9","4457,4","1552,8","1525,3","969,6","1602,7","940,9","1027,2","1889,2","473,9"
05-04-2018,19 - 20,"48581,8","5584,8","1615,4","4781,9","7309,4","3425,4","1692,8","2189,6","3083,3","2357,0","3984,4","1451,3","3618,0","2166,7","4801,5","10390,4","10057,2","3617,1","1002,4","7883,4","5336,4","0,0","0,0","2477,5","4595,5","1484,7","1429,2","993,5","1606,8","965,7","1023,0","1864,2","477,9"
05-04-2018,20 - 21,"48245,5","5640,1","1598,4","4825,8","7393,8","3420,3","1600,2","2204,3","3016,2","2368,5","3918,2","1444,2","3402,9","2145,1","4645,7","10340,0","10097,0","3603,7","1063,8","7640,4","5563,8","0,0","0,0","2454,8","4439,5","1441,4","1478,7","973,0","1612,4","930,3","1016,8","1907,5","492,0"
05-04-2018,21 - 22,"46760,2","5521,0","1591,9","4795,9","6763,9","3412,7","1443,6","2213,1","2965,5","2340,2","3243,0","1433,0","3350,6","2156,5","4248,4","9902,4","10138,7","3440,4","1130,2","7573,7","5765,5","0,0","0,0","1918,8","4371,4","1330,2","1499,6","878,4","1609,9","835,9","780,7","1762,6","611,9"
05-04-2018,22 - 23,"44416,9","5306,0","1585,3","4654,1","6170,3","3365,4","1315,4","2178,3","2863,1","2280,0","2606,9","1382,5","2723,8","1964,9","3563,6","9128,1","10236,3","2803,8","1200,6","7494,5","6025,5","0,0","0,0","2595,7","4267,7","1262,8","1514,7","782,3","1611,0","741,6","724,0","1210,1","741,9"
05-04-2018,23 - 00,"41482,0","4747,5","1284,9","4516,8","5859,2","3281,1","1251,6","2142,5","2658,5","2192,0","2296,7","1334,3","2069,9","1835,1","2635,0","8575,1","10311,2","2676,8","1220,1","7126,2","5758,4","0,0","0,0","1961,2","3858,1","1109,0","1418,1","719,8","1610,1","669,3","722,6","1014,5","946,8"
06-04-2018,00 - 01,"39556,1","4344,6","1098,6","4312,0","5790,0","3197,0","1208,9","2086,7","2486,7","2167,9","2175,0","1284,6","1725,1","1834,1","1977,6","8258,3","10409,7","2266,5","1519,3","6798,8","5504,8","0,0","0,0","1980,1","3732,1","1018,9","1368,9","736,7","1196,0","645,0","873,4","1284,0","1149,1"
06-04-2018,01 - 02,"38770,9","4228,3","1093,2","4254,3","5596,4","3126,4","1203,7","2071,1","2471,1","2121,2","2123,9","1273,3","1731,4","1791,3","1884,6","8098,7","10417,9","2240,1","1554,2","6669,0","5471,5","0,0","0,0","1930,0","3669,0","960,4","1310,4","728,1","1201,7","627,8","874,2","1615,8","1132,6"
06-04-2018,02 - 03,"38471,0","4170,5","1080,1","4255,3","5539,9","3100,5","1202,2","2064,7","2464,7","2113,6","2103,7","1274,6","1740,5","1775,6","1918,8","8033,1","10430,7","2252,2","1579,1","6643,1","5417,5","0,0","0,0","1847,2","3586,2","954,8","1304,8","721,1","1205,6","619,2","877,6","1602,8","976,9"
06-04-2018,03 - 04,"38352,3","4184,0","1083,8","4273,0","5527,5","3095,1","1201,0","2075,3","2475,3","2116,7","2100,5","1276,2","1753,8","1769,5","1973,3","8046,2","10478,1","2274,3","1557,6","6740,5","5417,9","0,0","0,0","1572,9","3326,9","951,1","1301,1","723,6","1207,9","627,8","880,4","1610,8","1051,9"
06-04-2018,04 - 05,"39029,1","4257,9","1094,3","4335,1","5536,3","3104,7","1201,9","2087,1","2487,1","2128,9","2190,1","1284,1","1827,2","1781,1","2255,4","8167,5","10528,3","2303,2","1542,0","7059,9","5471,8","0,0","0,0","1522,5","3172,0","1017,2","1367,2","767,4","1214,9","667,3","1004,5","1541,0","1131,9"
06-04-2018,05 - 06,"41615,8","4483,5","1159,8","4511,1","5565,8","3160,9","1253,7","2119,3","2696,7","2220,2","2194,4","1318,8","2338,9","1806,7","2999,4","8592,7","10582,0","2453,5","1735,7","7669,3","5245,0","0,0","0,0","2160,5","3210,0","1081,2","1431,2","856,8","1528,2","759,9","1073,9","1154,0","1333,7"
06-04-2018,06 - 07,"46488,8","5176,4","1222,1","4850,9","7285,7","3322,0","1456,2","2169,2","2875,8","2343,4","3524,5","1384,0","3399,7","1841,0","4389,0","9510,0","10381,6","3030,0","1392,5","8011,9","5246,8","0,0","0,0","2982,6","3396,6","1867,6","1573,1","960,6","1644,0","874,4","1256,8","1315,3","594,9"
06-04-2018,07 - 08,"50744,3","6026,6","1691,7","5211,9","8175,0","3483,2","1671,7","2259,7","3020,6","2461,5","4507,5","1429,1","3899,1","1901,6","5680,4","10458,3","10340,8","3745,3","1315,4","8107,0","5700,0","0,0","0,0","3168,9","3202,5","2024,5","1525,4","1048,3","1639,6","996,3","1266,9","1932,3","617,9"
06-04-2018,08 - 09,"51381,7","6140,3","1694,1","5268,7","8293,1","3548,3","1823,0","2299,3","3110,2","2505,7","4580,2","1449,3","3980,5","1885,7","5943,8","10634,8","10425,2","3819,9","1281,7","8164,8","5855,4","0,0","0,0","3165,0","2911,6","2095,0","1477,5","1077,9","1638,5","1044,0","1268,8","1966,8","781,9"
06-04-2018,09 - 10,"49726,2","5981,5","1667,4","5206,4","8093,7","3583,0","1637,1","2288,8","2989,6","2486,6","4288,8","1450,2","3895,7","1841,7","5984,5","10536,6","10294,5","3755,2","1270,9","8161,1","5476,9","0,0","0,0","2343,6","2715,2","1544,1","1411,9","1073,2","1637,8","1044,6","1269,8","1981,1","643,9"
06-04-2018,10 - 11,"48893,0","5803,0","1627,6","5094,2","7849,9","3549,2","1584,3","2265,1","2947,3","2466,6","4039,7","1443,3","3881,3","1764,9","5855,2","10514,8","10168,8","3766,5","1263,5","8208,6","5373,0","0,0","0,0","1841,6","2500,7","1570,9","1721,8","1060,8","1638,6","1027,2","1252,6","1973,5","645,9"
06-04-2018,11 - 12,"47730,2","5638,6","1563,9","4957,7","7389,3","3503,9","1552,4","2241,1","2927,2","2426,0","3304,8","1424,5","3877,6","1708,1","5631,9","10321,8","10161,4","3676,1","1240,2","8090,1","5143,0","0,0","0,0","1747,6","3042,6","1526,3","1840,4","1029,6","1643,4","993,6","1252,0","1930,9","645,8"
06-04-2018,12 - 13,"47045,5","5469,0","1545,7","4874,0","6788,0","3485,4","1444,9","2171,3","2901,8","2398,8","2997,8","1421,9","3938,6","1904,6","5479,6","10111,5","10205,3","3525,9","1211,6","8045,6","5125,0","0,0","0,0","1680,4","3626,0","1499,1","1762,6","1039,5","1641,1","1010,1","1252,2","1931,1","648,0"
06-04-2018,13 - 14,"46239,6","5322,7","1531,5","4838,0","6453,0","3473,0","1423,0","2139,3","2894,4","2385,4","2747,2","1404,5","3939,3","1883,0","5477,2","9840,7","10189,3","3477,7","1170,3","7957,0","5071,9","0,0","0,0","1667,5","3612,1","1486,4","1752,5","1024,7","1633,1","995,7","1252,4","1898,6","647,0"
06-04-2018,14 - 15,"45390,0","5243,0","1527,6","4774,1","6059,0","3423,4","1373,4","2119,2","2831,3","2380,7","2469,5","1391,9","3859,3","1863,6","5313,8","9609,2","10136,5","3424,0","1115,2","7806,5","5538,8","0,0","0,0","1678,8","3451,6","1463,4","1690,7","1013,5","1624,6","970,9","1252,8","1889,9","808,0"
06-04-2018,15 - 16,"44796,3","5187,6","1527,4","4698,4","6015,6","3410,6","1360,6","2109,3","2822,6","2370,9","2442,1","1381,9","3833,6","1833,5","5276,4","9432,1","10089,2","3403,6","1033,9","7639,3","5461,5","0,0","0,0","1753,7","3289,2","1447,6","1631,0","984,9","1627,1","954,8","1253,2","1849,2","794,0"
